date,SPY Buy & Hold,Equal Weight Universe,Top-k Momentum,Top-k Vol-Adjusted Momentum,Ridge Predicted Return,Gradient Boosting Predicted Return
2018-03-26,1.2600112262561571,1.2334107676698147,1.275232495533879,1.2518347738300248,1.2686512011889413,1.2447485942776606
2018-03-27,1.2385763257744495,1.2175949281162464,1.2465186919334086,1.2231503455500725,1.261863089925624,1.2270881868137418
2018-03-28,1.234916503926636,1.21321614931686,1.2384128913505186,1.2171196182425381,1.2652867124117035,1.2261975804281748
2018-03-29,1.2506958396873804,1.22649290090742,1.2598900231964612,1.2338368121737808,1.2754509522627053,1.2437060914429585
2018-05-01,1.2529182923199265,1.2263177919638382,1.2607285245438415,1.2333578782022636,1.2777075314894073,1.2413795823531413
2018-05-02,1.2445022601344515,1.2230272697525355,1.254741247475884,1.2305591395456255,1.2689600172386228,1.2392038463003174
2018-05-03,1.2417592079386117,1.2235129669266303,1.2550922284624457,1.2338788564724168,1.26706193080964,1.2379195493108794
2018-05-04,1.2578353388241814,1.2333169780592494,1.266411182586435,1.2439981831459135,1.2824628089005201,1.2455703293102687
2018-05-07,1.262091076543554,1.2356319239239553,1.2675235701121608,1.2476021065017473,1.2849753760128813,1.2460123107100718
2018-05-08,1.262091076543554,1.237211958792886,1.2695307044320128,1.2473020794628842,1.2869498812983329,1.2500296753593725
2018-05-09,1.2742905414986838,1.2411387095669941,1.2759774519304083,1.2519622643890544,1.2966036890935777,1.2505890159825137
2018-05-10,1.286205968641765,1.2530687345529479,1.2920072683948203,1.2618398045153576,1.3141385489315156,1.2648730560211918
2018-05-11,1.2901302743435628,1.254161559891675,1.2920186193289893,1.261954857417816,1.314323864064618,1.2660452676608358
2018-05-14,1.2907451711862459,1.2527433931938943,1.2940809344871216,1.2617204596292175,1.3158369954782163,1.2627388757086444
2018-05-15,1.2818554425113395,1.2396462969727873,1.2772767105643248,1.247230308990646,1.298901555564968,1.2493359446803993
2018-05-16,1.2872458580839168,1.2453684787959554,1.2871002182489002,1.2499166541613058,1.3101055833655053,1.2583499634877526
2018-05-17,1.2861585744362387,1.242113932464534,1.2795627621963772,1.2491936732276077,1.3013925399495738,1.2517590153575981
2018-05-18,1.2829432172906814,1.2404491281065257,1.2722290397966023,1.2456994566790083,1.294424600464822,1.252388820194334
2018-05-21,1.2925892068720768,1.2463345335308798,1.279862066520185,1.2508872041129098,1.302712932083821,1.2578992538632219
2018-05-22,1.2889958420561902,1.2443340040126118,1.2802426591990923,1.2495814862401813,1.302437535278944,1.255666718086295
2018-05-23,1.292541730811273,1.2459985525525763,1.2789598026174027,1.2489508209320765,1.307110863893665,1.2590683727665608
2018-05-24,1.2898936307370403,1.2470816830684202,1.2752184987606525,1.251103257796454,1.3037465801426977,1.2603121543518183
2018-05-25,1.2868207017738933,1.246650912672113,1.2746251338451557,1.247525268304949,1.304932903944222,1.2639015044482558
2018-05-29,1.2720205309500572,1.2396756994984202,1.2542122341433313,1.237151666193253,1.2878899991592445,1.2627560932849577
2018-05-30,1.28899584205619,1.2492939086389256,1.2669061558861188,1.2470018502105766,1.3001011169681056,1.2699451461889755
2018-05-31,1.2810993453154047,1.2447733976332642,1.26378787610675,1.243204766899851,1.2969764647493371,1.2656831360975116
2018-06-01,1.2936764086644774,1.2526873693787777,1.2764639220064902,1.2556743600854934,1.3037629234933787,1.2780862732521645
2018-06-04,1.2998234944199298,1.256986775285433,1.2845873299708168,1.2636654634151394,1.309049662934894,1.2866945213074297
2018-06-05,1.3007690865826926,1.258248511404705,1.2888773580900503,1.2678856205386557,1.3067210963124958,1.286363536988961
2018-06-06,1.3116443787177903,1.2650723458175024,1.29808649784419,1.2769447725196532,1.3174493505256104,1.2995164290495815
2018-06-07,1.3115021961012117,1.2604777429755087,1.292162323499858,1.2711170842469126,1.3080439723966262,1.290491857884366
2018-06-08,1.3153795987291463,1.2610975893581984,1.2947575706561958,1.2736700630315976,1.3082269982163486,1.29222521613175
2018-06-11,1.3171295008461428,1.2632352726713865,1.297142766373731,1.2760164114513686,1.3117939098186207,1.2934449991448442
2018-06-12,1.3188314357706716,1.2630713413317887,1.3019458558551085,1.280741273789414,1.3064295897775478,1.2948500235608469
2018-06-13,1.3146232559673796,1.2612732864230718,1.2988269173967513,1.2776731329784403,1.305438725196943,1.2888770856897374
2018-06-14,1.3179330741028805,1.2646850505322071,1.3066089632700355,1.2853284339263369,1.3022449223668864,1.2893483563528074
2018-06-15,1.3162514392871087,1.2587046653252092,1.304662592644864,1.2834137635254614,1.2894192199461048,1.2855344581903028
2018-06-18,1.3135444852685352,1.255101463705318,1.3055642770032676,1.28430076229622,1.2803080887377944,1.2814596201636312
2018-06-19,1.3085098127308756,1.2508752633575628,1.3026893615896358,1.2814726701660188,1.2705842772945064,1.2751327078568189
2018-06-20,1.3107417605755822,1.2524316562628466,1.310016577858132,1.2886805492455071,1.2708376491406665,1.2811256273612641
2018-06-21,1.3025252097007591,1.2449225337124221,1.2994003031434358,1.278237180083993,1.2611318849613233,1.2684486570681046
2018-06-22,1.3049001587148172,1.2483985877024626,1.2977881815571053,1.2766513148617988,1.2709478558453364,1.2721903294982653
2018-06-25,1.2871364175782367,1.2339051789942943,1.2750898180931953,1.2543226359809019,1.2577989912578833,1.2537973847051045
2018-06-26,1.2899866183319935,1.2349872703944744,1.2802388971371108,1.2593878528053106,1.2547034842449991,1.2555135168652227
2018-06-27,1.2793000844662286,1.2239044064615576,1.2640636068495137,1.2434760068605002,1.2403419378354792,1.2372938282438297
2018-06-28,1.2866142627646753,1.2286010309505562,1.2713864568547237,1.2506795907893278,1.2441607779715191,1.2444215739560658
2018-06-29,1.2884664021229537,1.2328486480034713,1.2728508780705132,1.2521201612130821,1.2541905288754316,1.2509588479338316
2018-08-01,1.286313949674873,1.2279156496325325,1.2734719553334726,1.25273112309088,1.2466077175120565,1.2483761076811857
2018-08-02,1.2933212203379922,1.2283660651994937,1.2846589427210404,1.2637359098200558,1.2479996892167327,1.254835029233176
2018-08-03,1.2988630552786669,1.231994589115791,1.2863181008528444,1.2653680455110972,1.2500764938504638,1.2561243464350813
2018-08-06,1.3036266290848317,1.2317569804327915,1.2928111789577548,1.2717553719006691,1.250511219362449,1.2587797657548148
2018-08-07,1.3079316129121428,1.2360652144703517,1.2968345425094077,1.2757132075793869,1.2502887740959927,1.2622657762417073
2018-08-08,1.3073818574555647,1.2363244195407157,1.296789259310307,1.2756686619004427,1.2515015204728792,1.2635735670429102
2018-08-09,1.3055951719544736,1.2366191893211644,1.297046504864336,1.2759217177376436,1.2554667297508735,1.2637766897202671
2018-08-10,1.2968481798242424,1.227506476221679,1.2896367949911527,1.2686326886134964,1.257152859524579,1.2591957626291292
2018-08-13,1.2919930458846056,1.2191082782464986,1.2850365879397019,1.2641074043919798,1.2475123110500745,1.2499442236411566
2018-08-14,1.3002367730053406,1.2238551850702284,1.2946977332838006,1.2736112002208309,1.2511046834433555,1.2570887941178774
2018-08-15,1.2905277680244602,1.2087729794916469,1.2807810383023086,1.2599211642048336,1.2413689777939148,1.239738155678621
2018-08-16,1.3009694908665632,1.2144794294541899,1.2895992491566373,1.2685957542819293,1.2448362687877237,1.2445956847913284
2018-08-17,1.3055496286811865,1.2205508451151514,1.2930544815291631,1.2719947118423578,1.2509806553639196,1.2503159627110363
2018-08-20,1.3083437913750646,1.225024529986988,1.2947970457082378,1.2737088951598368,1.2570193932495546,1.2531904108098764
2018-08-21,1.311412081951311,1.2313158535161228,1.3023540359092343,1.281142805880864,1.2616506994615624,1.260748172291449
2018-08-22,1.310633584023353,1.2354854521531622,1.3048489572944266,1.283597092884049,1.2652785607764154,1.2643424541025323
2018-08-23,1.3088926785889976,1.2289578673487098,1.3023252318836707,1.2811144709818167,1.260670686178797,1.258475694760168
2018-08-24,1.316770638762743,1.240295167596887,1.311337628939815,1.289980084581394,1.2711278882010955,1.2719878536171665
2018-08-27,1.3271671340561568,1.2483132852692245,1.3198811296540303,1.2983844386780994,1.2709159124030251,1.278524362353424
2018-08-28,1.3278083707150568,1.2455343505260976,1.321147644005276,1.2996303255144777,1.2654024859425292,1.27616088955742
2018-08-29,1.3349525869226357,1.252173331405492,1.3298784276855493,1.308218912329794,1.2691165139696499,1.2842514135697427
2018-08-30,1.3295480132510191,1.2441335174323431,1.3269404179403634,1.3053287534752358,1.2676074329233102,1.2810481316352107
2018-08-31,1.3295942669046523,1.2439320274105377,1.3292191598625722,1.307570381895467,1.267766825050656,1.2827447273106667
2018-09-04,1.327304316394065,1.2351760583550089,1.324585006072858,1.303011703820735,1.2591647285461955,1.2709302953750077
2018-09-05,1.323732445083724,1.2279354864505794,1.3165161374421366,1.2950742515513685,1.2556606821790377,1.2625540215396915
2018-09-06,1.3197474481366667,1.2252778139746088,1.3083085850074003,1.2870003741987244,1.256746398324098,1.2588487157529404
2018-09-07,1.317182817225664,1.2199207882312204,1.3055519979573724,1.2842886832371634,1.2486801406676238,1.2557018269616531
2018-09-10,1.3194729255985505,1.2208917900309508,1.3083104105063974,1.2870021699661138,1.2524682008891184,1.2528147853600933
2018-09-11,1.3238237684237468,1.2224175228910323,1.313823264594895,1.2924252370896543,1.249929521169386,1.2557899940260884
2018-09-12,1.3241436763728511,1.225035124192851,1.3115878734036819,1.2902262533540583,1.256179157379289,1.257019794588453
2018-09-13,1.3319759354110103,1.2312776366996305,1.3189456829828192,1.2974642274758739,1.2584098295785207,1.2652588231468114
2018-09-14,1.3322048357446896,1.2296456373039029,1.3195895241217732,1.2980975824780911,1.2543032479878273,1.2667088724484485
2018-09-17,1.325151390359087,1.2238040212764982,1.306254009134921,1.2849792608719433,1.256861630689957,1.2561653883946602
2018-09-18,1.3323420180825982,1.228353877718504,1.3140415264379637,1.2926399441373047,1.2562414151112786,1.264218798425077
2018-09-19,1.3337624630498024,1.2304493936068963,1.3125781761398827,1.2912004271893949,1.2568553451263687,1.2689559173693523
2018-09-20,1.344570505356942,1.2409802536842474,1.3250102079513995,1.3034299805048934,1.2654238916221445,1.280969136982207
2018-09-21,1.3433424945323273,1.238615734418343,1.3200767458937919,1.2985768689477295,1.262549094550402,1.280518862804928
2018-09-24,1.3388797273370767,1.2345764460382522,1.3182118907160525,1.2967423863653473,1.259495760929989,1.272684756748601
2018-09-25,1.3376376667678431,1.236600513716358,1.3190746030715732,1.2975910478639454,1.2618197365205663,1.2746282618321423
2018-09-26,1.3336350681744376,1.2353384321486514,1.3140501718888085,1.2926484487810865,1.262739007342,1.2703643728807792
2018-09-27,1.3373610920198389,1.2363974243423943,1.3190083073984427,1.2975258319377454,1.258444618658157,1.2736407588507923
2018-09-28,1.337499221531542,1.2349388370220402,1.320293649981682,1.298790240353741,1.2565696394666552,1.272123882274936
2018-11-01,1.3517330087518988,1.2542098495502,1.3409318711886677,1.3190923301822173,1.2749551867014572,1.2969657967950763
2018-11-02,1.3437266624227024,1.2501595189841772,1.3328073623136172,1.3111001438722025,1.2672304208485392,1.290442397376434
2018-11-05,1.3511400685360653,1.2513171082300727,1.3338106628121085,1.3120871037773727,1.2681843568402595,1.2929080908224664
2018-11-06,1.3596895830366658,1.2544950948769493,1.34218793387292,1.3203279355762159,1.2761494484447402,1.2981630558974144
2018-11-07,1.38879893704175,1.2731592298698362,1.3738138540959957,1.3514387695399381,1.3062193064956746,1.3291548327227118
2018-11-08,1.3862785383694134,1.2642797147948606,1.3688400263034932,1.34654594967809,1.3014902015515215,1.3140306928587893
2018-11-09,1.3727372354537488,1.2509154376238156,1.3482360651063938,1.3262775618722475,1.2818999988281339,1.294269605777904
2018-11-12,1.3470867417696275,1.2330728463142206,1.317343636766159,1.2958882735274306,1.252527543307876,1.2670834780919695
2018-11-13,1.344566597468898,1.2350682770369057,1.3154962053290769,1.2940709309080531,1.250771009405303,1.2714924339413456
2018-11-14,1.3353740315458924,1.2340015239931492,1.3059489986168702,1.2846792180109823,1.2416935454581983,1.2679242214014608
2018-11-15,1.3493108823103863,1.2460521047375757,1.3243118544293442,1.3027430009539624,1.2591529099224132,1.2891489840572405
2018-11-16,1.3528200234189924,1.2492085318331292,1.324958811296828,1.303379420939342,1.2597680351435323,1.2896005465208245
2018-11-19,1.329937771142926,1.233392838510712,1.2941919485828712,1.2731136531537097,1.230514967155135,1.2625879717030781
2018-11-20,1.3053260463111107,1.2167951751240909,1.270171538924576,1.2494844600314634,1.2076764124615322,1.2381938923780178
2018-11-21,1.3097737338588786,1.227014630670529,1.280749232475349,1.2598898763942457,1.2177336611149943,1.2503694814658857
2018-11-23,1.3010259790859178,1.2212523535050857,1.2744060386709424,1.253649993163761,1.211702565863293,1.2396994069311251
2018-11-26,1.3220302905783032,1.2345542736767343,1.296598213116031,1.2754807272447048,1.2328028383833787,1.2610174792411368
2018-11-27,1.3264781477071428,1.2339830901206104,1.2959343144893805,1.2748276414278565,1.23217160497348,1.2667765355485967
2018-11-28,1.3570208857174695,1.254603685864776,1.330454002766714,1.30878511311249,1.2649928515693196,1.3001998534511756
2018-11-29,1.3540552519424103,1.2519480742142672,1.3268444260319294,1.305234324971525,1.2615608736450936,1.2940780583611857
2018-11-30,1.362309017054647,1.2546868795586728,1.3350507834474556,1.3133070267680442,1.2693634609171647,1.2994175955060714
2018-12-03,1.3803479491435802,1.2705213408177816,1.3516267247201414,1.3294247687911993,1.2859777279931237,1.3210329829797416
2018-12-04,1.3356215351194685,1.24553323349383,1.3224947013358783,1.3054874443474,1.240164436452146,1.283367583346848
2018-12-06,1.3335947869457139,1.2434084421751348,1.3250133862356273,1.309266128875755,1.2383158861246792,1.2784198236515076
2018-12-07,1.3026076617380207,1.226233958067304,1.3037505967195275,1.2855288889291872,1.2116006724789454,1.2520762364374145
2018-12-10,1.3050788818996772,1.2248064703533332,1.307617301081508,1.2926025050979555,1.2115277875819992,1.2488224391801308
2018-12-11,1.3053751400312548,1.22688686705746,1.3086409857992245,1.2940545978221725,1.2137158884885209,1.2546776311758079
2018-12-12,1.311948356726815,1.236022353025849,1.3156047863597988,1.2981001290185639,1.2270952046667665,1.2713513971324981
2018-12-13,1.3115031216240922,1.2323488815217465,1.3146207845710982,1.2970608341820713,1.2206960018537725,1.2706153915433394
2018-12-14,1.2872866054789636,1.2173006534779443,1.2941071541927707,1.280051343003529,1.199384114145025,1.2488640669426023
2018-12-17,1.2620325075490282,1.205295710319384,1.2788546540672647,1.264497016344466,1.1782471888833272,1.2322589644398925
2018-12-18,1.2606485564260719,1.208724823339099,1.2820805694547828,1.269209760809167,1.180547397514064,1.2379636327698038
2018-12-19,1.2417696892909431,1.195006812741583,1.2625824377701038,1.2580746966663279,1.1589124806017221,1.2170174002038885
2018-12-20,1.2215560495435378,1.189583170557583,1.256117928064582,1.2436466665761237,1.1453654711210997,1.212643623538376
2018-12-21,1.1965269009046946,1.171513062952087,1.2327359108730798,1.2222359933806857,1.1169774048903405,1.1902640273574714
2018-12-24,1.1649111386656572,1.1588467550484156,1.2161880547375232,1.203392873919975,1.0961885412060015,1.1720990256232422
2018-12-26,1.2237682346187695,1.1903721372759262,1.2607671131517812,1.2444076885003743,1.145043052910633,1.2133402741055401
2018-12-27,1.2331632803409187,1.1946445105655987,1.2688160447326264,1.2492668069192026,1.1492261652619944,1.215567276760221
2018-12-28,1.2315727794731075,1.1994850639805081,1.2697682994009325,1.2520158260768481,1.152158963572143,1.221364014293756
2018-12-31,1.2423596618380286,1.204169046928063,1.2777089068831893,1.2607763651169281,1.158992770744282,1.2235538200928981
2019-01-02,1.243652208763549,1.2071246316137922,1.2802503958202263,1.2632841735596498,1.163341041971814,1.2271165277342855
2019-01-03,1.213975182122257,1.1931305651750344,1.2787921802551185,1.261845282659047,1.1367012647573158,1.1966717290800366
2019-01-04,1.2546381793061878,1.219863982172613,1.2846891838237642,1.2676641375518214,1.1792849715870732,1.2419991884620003
2019-01-07,1.2645304367294161,1.2275144561560338,1.2882840616518791,1.271211375092981,1.1917331972029845,1.2574347958416114
2019-01-08,1.2764113713758902,1.2342992154423713,1.2900272517624176,1.272931463979763,1.2029142687498584,1.27158992345202
2019-01-09,1.2823768095118777,1.2439879313299957,1.294123843030087,1.2769737661191614,1.216621881612987,1.2805242908597574
2019-01-10,1.286900299798521,1.2458187780373615,1.2903308980601607,1.2732310862751761,1.222775555202651,1.28546102853242
2019-01-11,1.2873974267090644,1.2442016961489455,1.292918049483546,1.275783952072707,1.2194063136790245,1.2841782894881588
2019-01-14,1.279542940229226,1.2372403330572683,1.2897111653565387,1.2726195664358704,1.2083762151679083,1.273523937355974
2019-01-15,1.294207548161244,1.245415100551637,1.2923286087863977,1.2752023228020655,1.2224316191385354,1.290259432303212
2019-01-16,1.2973392018051155,1.2505695462130832,1.2951801676722028,1.2780160920632755,1.230405059071221,1.294428581697765
2019-01-17,1.3071817719744505,1.2561866565708777,1.2979983573949119,1.2807969343785055,1.239149681258487,1.3050151308624132
2019-01-18,1.3245805355191906,1.2623335195940495,1.2976270817930122,1.2804305790206474,1.2494855166175007,1.3195864158724506
2019-01-22,1.3066848146449783,1.2493819744035786,1.2962505831725197,1.2790723221297517,1.2273388702625185,1.2978766103320971
2019-01-23,1.3094188854671647,1.2518241291049654,1.2963703875316788,1.2791905388093507,1.2309491293574948,1.2981493968676592
2019-01-24,1.310114676602747,1.2569850789454717,1.2987600857277395,1.2815485680827832,1.24005355178529,1.303784804416326
2019-01-25,1.3212002760247799,1.2691394586492273,1.306678095885016,1.2893616466418125,1.2557646241797555,1.318241625520927
2019-01-28,1.311158872049335,1.2621220082411262,1.3044586368478348,1.2871716004721814,1.2439852767401625,1.3071182103609187
2019-01-29,1.3094188854671645,1.2623826993093163,1.3085178196861036,1.2911769899287373,1.2397749438910635,1.3013855644777943
2019-01-30,1.3301480516713504,1.2785996335015088,1.3175963332343865,1.3001351925759976,1.2638005354971935,1.324035320510512
2019-01-31,1.3418301525117142,1.2877799486755028,1.325442107119466,1.3078769921573197,1.2772461053288675,1.338280482441983
2019-02-01,1.342476256393403,1.2842499080300338,1.3179611729841432,1.3004951973713545,1.2755699939012586,1.3369703699859938
2019-02-04,1.3519213285315885,1.2893678208534438,1.314813713358885,1.297389448726802,1.2889165979308927,1.350959421322159
2019-02-05,1.357588134401,1.2972539897021498,1.3239840061091204,1.3064382142933686,1.2949740620460084,1.3573084653400367
2019-02-06,1.3557985453554715,1.2916096943191426,1.315223311899406,1.297793619157401,1.292575369609752,1.3547943103118394
2019-02-07,1.3428740087961593,1.2832145634236904,1.314785038332889,1.2973611537099559,1.2791420467247234,1.3407143658528071
2019-02-08,1.3445140273367926,1.2838458248618392,1.3158396808286332,1.2984018197999543,1.280954885699672,1.3426144669892797
2019-02-11,1.345260184050554,1.28289668881618,1.3105082432426154,1.2931410358574331,1.284348333541126,1.346171260609237
2019-02-12,1.3625592339253643,1.2938312940187662,1.3139546544201852,1.296541774267995,1.3015388132443986,1.364189215028836
2019-02-13,1.3669833497042203,1.2923707421669492,1.3074633009826921,1.2901364459905424,1.304471432798731,1.3672629980978406
2019-02-14,1.3639510705681366,1.2951036661446385,1.3132127978853467,1.2958097490153,1.305032820909296,1.3678514089835436
2019-02-15,1.3788146818873364,1.304659426263198,1.3158837384972883,1.2984452936045456,1.318533735641607,1.3820021988665834
2019-02-19,1.3812000940269105,1.3113389080431765,1.3271151219270618,1.3095278357231308,1.3213728645560552,1.384977991064061
2019-02-20,1.3839843608462041,1.3132954698537878,1.3275840026667487,1.3099905027292629,1.3242647677948902,1.388009097911725
2019-02-21,1.3790634573189473,1.3066519830509349,1.3176913133806865,1.300228914019877,1.319397890847484,1.3829079507350426
2019-02-22,1.387613395772226,1.3152679245391445,1.326738266371751,1.3091559743589039,1.3291940121763313,1.3931756146186998
2019-02-25,1.3895016810012568,1.3181570270983818,1.3299027085707602,1.3122784805195766,1.3315234667003104,1.395617198923505
2019-02-26,1.388507511970705,1.3184261701962878,1.3313113521612974,1.3136684563867362,1.3286080282262964,1.3925614239570898
2019-02-27,1.3879116888766596,1.3126566120668683,1.3193529639705068,1.30186854396958,1.3287577650599525,1.3927183684688382
2019-02-28,1.3853264254445472,1.3068360200845424,1.3096593567730341,1.2923033990594506,1.3253918474675506,1.3891904302840488
2019-03-01,1.393976501520434,1.3073678716630712,1.3004845950104034,1.2814987705522323,1.3232514633035122,1.3973489227068354
2019-03-04,1.3889059426977466,1.3055762972633758,1.3011671292805271,1.2843282834162606,1.3205648222339168,1.394004882611431
2019-03-05,1.3870166399822885,1.3072437414104094,1.3020549792185796,1.29001283838996,1.3208736253041922,1.394152230693705
2019-03-06,1.3786154241285482,1.3004021566425985,1.300627257643632,1.2888011636899193,1.315311555651596,1.3875476993256708
2019-03-07,1.3670828937930792,1.2901889532625246,1.2994554188189102,1.2832911216183795,1.3059026997402032,1.3721022912978873
2019-03-08,1.3643487381803572,1.2909968303354868,1.3051551611381655,1.2867156232700991,1.309136552575103,1.3705660672912576
2019-03-11,1.3841336769794923,1.3043358558782507,1.3080507568138424,1.2913849491499467,1.322408944700014,1.3906515373029367
2019-03-12,1.389353043192254,1.309443352338332,1.3153918486180667,1.299241640492423,1.329161442203186,1.3946566394785107
2019-03-13,1.3985494246893642,1.3156093994763705,1.320534091554737,1.301962055263255,1.3385212468865124,1.4052231047421426
2019-03-14,1.3976544605855288,1.3098371654662153,1.3119903425850705,1.291477992682003,1.332327493180465,1.4040568389961068
2019-03-15,1.4045605649240696,1.319851550626757,1.3190444776625947,1.3025807215988479,1.34067536074437,1.4157908915024418
2019-03-18,1.4096531692860275,1.324955151807135,1.3206361926195522,1.3074162117839143,1.3436144100790333,1.4202901392461948
2019-03-19,1.410001997549711,1.3252441789445237,1.3209846996222048,1.3078534447571617,1.3464687011006484,1.4229394389252985
2019-03-20,1.40575789207805,1.3274458348233589,1.3271204223687383,1.3159406153533248,1.349807611728132,1.4236095197169154
2019-03-21,1.421635428622609,1.3348379853180679,1.331309320304673,1.3157427507079738,1.3601112666140374,1.43609791585265
2019-03-22,1.3942745402532608,1.314201470120844,1.3307027625526338,1.310740828348485,1.342490676824072,1.4071717289983285
2019-03-25,1.3932260204893545,1.316975803079718,1.3344792112583455,1.3158190115376036,1.3447313102036575,1.4065822809758264
2019-03-26,1.4036112500868796,1.3216732274641305,1.335266965465134,1.3146669769200876,1.3479355548002465,1.4145906793970877
2019-03-27,1.3962718661111433,1.3175413226903334,1.3347076595833394,1.311682441866769,1.3403506870176252,1.4093151217016602
2019-03-28,1.401564406556175,1.31914499579407,1.331649850372428,1.3099210993705535,1.336750686877122,1.4110176352108128
2019-03-29,1.4104016153442518,1.3250712985359665,1.3344282471948403,1.3144236357347365,1.343335730528863,1.4195102154600716
2019-05-01,1.3997999118734823,1.318277296832474,1.3310432298486787,1.310651222472964,1.336232566002832,1.4124751439816887
2019-05-02,1.3967783017465611,1.3164623699946603,1.3260473241029433,1.3057318555987927,1.3372072456041901,1.4114092421373026
2019-05-03,1.4104495153430285,1.3307955597978995,1.3386775421889805,1.3181685747100471,1.352293745799282,1.426339440731069
2019-05-06,1.4046457950830702,1.3237680767635829,1.3353361580798706,1.3148783816726246,1.3447621316744371,1.4262232632384426
2019-05-07,1.3811879926208688,1.3082354859375542,1.322642252570126,1.3023789508493337,1.3305292495628835,1.4125191475697307
2019-05-08,1.3792690600168098,1.3052860524207612,1.319011549659302,1.2988038714666388,1.325817943626917,1.407528686727629
2019-05-09,1.3750962206675859,1.3004465115089427,1.3171169917606202,1.2969383388000286,1.3190390726268597,1.4063265195368049
2019-05-10,1.3820035960014019,1.304710185584665,1.3192713749550342,1.2990597161558601,1.3222851980217412,1.4093337549009133
2019-05-13,1.3472735715481385,1.2804348828400407,1.2964141282426613,1.2765526497630253,1.2970059497334363,1.386251444549554
2019-05-14,1.359457930080534,1.289953478226094,1.3037936534061696,1.2838191182442344,1.307252286573983,1.3948912268726912
2019-05-15,1.367420653176516,1.2962782131994286,1.3151470043145392,1.2949985321907753,1.3121949001836932,1.4019845895788625
2019-05-16,1.3800846633973431,1.2996506989836083,1.322152687229665,1.3018968858062407,1.311342708150334,1.4076691002536021
2019-05-17,1.3711623925367487,1.2884919772680739,1.315780985748076,1.295622800826276,1.298341189378394,1.3991416598879758
2019-05-20,1.3620965031424066,1.280980242301671,1.3045718276016396,1.2845853705625048,1.2926204080195103,1.391861086894222
2019-05-21,1.3743765802097725,1.2898317164848145,1.3123437396073299,1.2922382143941573,1.3032034560599752,1.4015417473223872
2019-05-22,1.3701550262359423,1.2861279781023205,1.311560290200386,1.2914667676823377,1.299913667551507,1.3988683936836668
2019-05-23,1.3534134878879474,1.2767377270121127,1.3044458848162814,1.2844613572608408,1.2902941941657915,1.3888164741151725
2019-05-24,1.356484138489807,1.2812679310214896,1.3055874634922857,1.2855854465869434,1.2951263020884034,1.3946037098412116
2019-05-28,1.3438678653425908,1.2768905452470758,1.3030365341886836,1.2830735983349613,1.2963119052240248,1.3899278410828362
2019-05-29,1.3348493057089448,1.2732719788522522,1.2978650622782373,1.2779813550257926,1.296812962611499,1.3843511415332017
2019-05-30,1.3384951636090408,1.2785053890214098,1.3045852794350092,1.2845986163094913,1.3016920879955245,1.3883040080757656
2019-05-31,1.3204585331172467,1.274297280126841,1.2972321313778463,1.2773581208289344,1.3025496612408625,1.381385857254308
2019-06-03,1.3171007269104753,1.2770247698007668,1.296412351760912,1.2765509004975442,1.298020123942224,1.371226142031331
2019-06-04,1.3456907535613472,1.2913114958719305,1.3037908365604323,1.2838163445534738,1.322353873025305,1.4058525852523553
2019-06-05,1.357347316018785,1.2922107975871255,1.3056762043298766,1.2856728278865617,1.3221852674535717,1.4134887435244183
2019-06-06,1.3661737054192427,1.296431867681448,1.3119601238064866,1.2918604757098986,1.3247579105196159,1.4190721142573202
2019-06-07,1.3798450004782932,1.3096157665058523,1.326656033088832,1.3063312389686152,1.339869123829316,1.4362880487383651
2019-06-10,1.3861765982757919,1.3126023876139175,1.3232459180623324,1.302973367993408,1.352372692797912,1.4468891916744995
2019-06-11,1.3858412982843542,1.3152068606022824,1.32359057165827,1.303312741386184,1.3567431952453586,1.4460008016145292
2019-06-12,1.3833944881427547,1.3117170703870067,1.3236694093895771,1.303390371298269,1.3498010518089694,1.4429053186645655
2019-06-13,1.389103060105823,1.3172280714806364,1.330502215385764,1.3101184965244055,1.3564623127918929,1.45281948393136
2019-06-14,1.387567979192642,1.3115278209848034,1.3295921242716795,1.309222348296844,1.345576660181857,1.4459855117932736
2019-06-17,1.3880953679546848,1.3151040237495188,1.3327568140612513,1.3123385540281347,1.353142615196409,1.452396730853923
2019-06-18,1.4026300849304623,1.3309214349017453,1.343686679256643,1.323100970198069,1.3758452125075815,1.4701296043849938
2019-06-19,1.405796861380207,1.3369308221856733,1.348724671039988,1.3280617783383128,1.3830325010729305,1.4748264307131136
2019-06-20,1.419227597431795,1.3512195199037498,1.3654118573774616,1.3444933116517204,1.3962557239944668,1.4864166772274028
2019-06-21,1.4171649648314055,1.346694142881241,1.3627567260264466,1.3418788577609706,1.3900309900933692,1.4806864700768454
2019-06-24,1.4154293230389925,1.348561569516971,1.3729044292023127,1.351871094883317,1.3837677284617453,1.4741024925713322
2019-06-25,1.4015469584275089,1.3400257027378053,1.3673539561387724,1.3464056568397613,1.3682770916766844,1.4578434997986038
2019-06-26,1.4001492234291881,1.3393488810689362,1.36237928689258,1.3415072011151774,1.3736581119917046,1.4584935658422098
2019-06-27,1.4051142049350545,1.3473252511211804,1.366870938650836,1.345930039334001,1.3872200000955794,1.4711989373784276
2019-06-28,1.4123444979476991,1.3521182260055535,1.3683834703449689,1.3474193985595235,1.3927977625763202,1.4803226225656463
2019-08-01,1.4000458168864243,1.3508201661951706,1.3861319008218482,1.3497463484641927,1.379614615572898,1.4828790920577297
